C02082_2,C02231_4,C02297_0,C02359_4,C02431_1,C02540_0,C02580_3,C02638_4,C02784_9,C02870_8,C02939_5,C03043_4,C03086_6,C03156_9,C03281_5,C03372_2,C03378_1,C03445_2,C03487_0,C03557_5,C03589_8,C03689_1,C03774_3,C03817_6,C03844_1,C03952_4,C03968_2,C04016_2,C04133_5,C04152_6,C04168_2,C04352_5,C04369_7,C04469_5,C04624_1,C04675_6,C04788_3,C04803_7,C04841_5,C05104_1,C05131_3,C05153_2,C05248_6,C05359_0,C05413_6,C05538_8,C05756_7,C05823_8,C05939_5,C06123_3,C06336_7,C06439_7,C06549_3,C06644_2,C06942_9,C07137_6,C07279_6,C07470_5,C07552_2,C07677_8,C07927_0,C08042_6,C08153_8,C08233_6,C08369_0,C08706_9,C08835_1,C09069_8,C09751_4,C09930_6,C010051_,C010193_,C010429_,C010567_,C010823_,C011016_,C011202_,C011411_,C011550_,C011999_,C012305_,C012684_,C012873_,C013277_,C013470_,C013714_,C013864_,C014014_,C014322_,C015109_,C015312_,C015502_,C015849_,C015996_,C016461_,C016703_,C017233_,C017393_,C018651_,C019910_,C021143_,C021688_,C022331_,C024040_,C024873_,C025923_,C026400_,C026733_,C028065_,C029237_,C031018_,C031804_,C032036_,C033405_
0.428962903,0.439138578,0.09822145,0.358961489,0.455311095,0.061752285,0.192992809,0.349821932,0.045980922,0.374637588,0.489483097,0.162515963,0.535053896,0.419816023,0.430549326,0.873914362,0.377133697,1.097510902,1.002203047,0.394172111,0.139178415,0.277698468,0.10334557,0.859495099,0.431338865,1.138502814,0.133588127,0.203412489,2.564177682,0.586579977,0.07636664,1.052724285,0.106182419,0.103742512,0.340005242,0.268597147,0.834791198,0.34400388,0.063543474,0.594747907,0.172503654,0.605129811,0.097322047,0.133858879,0.481788255,0.008863522,0.115815615,0.081257624,0.058331612,0.236772747,0.315292251,0.36791969,0.056044618,0.352100901,0.129950867,0.187743423,0.040958443,0.148809736,0.57540685,0.15967565,0.565080991,0.313015396,0.150781058,0.064096187,0.060529341,0.009885351,0.088268992,0.023822045,0.103450338,0.108292042,0.050412352,0.223435452,0.410189303,0.383502463,2.252201526,0.600064991,0.083874767,0.04495813,0.045542121,0.080429207,0.035173521,0.969600087,0.208049312,0.641955028,0.182210619,0.173181804,0.536463131,0.296080135,0.036364376,1.101943083,0.333949967,0.07576162,1.217049971,0.729152011,0.084394446,0.019253218,0.075980996,0.056001542,0.016572188,0.062784394,0.049198673,0.014353506,0.107885988,0.130459484,0.013382942,0.056701187,0.040608567,0.019250943,0.271903498,0.048607715,0.033871177,0.021079354,0.014945956,0.585718397
0.397337729,0.323269868,0.07021114,0.307860914,0.236589864,0.059368299,0.149281843,0.335533756,0.069538363,0.371695798,0.452087951,0.215998103,0.516787396,0.401872514,0.291178577,0.793162962,0.331330829,0.952602794,0.942304587,0.35609402,0.12434989,0.341388593,0.1568847,0.888054063,0.506277174,1.87796109,0.175464134,0.161322871,3.591653443,0.344522136,-0.006783152,1.279636356,0.092079528,0.12035512,0.427858673,0.335086408,1.220287543,0.463363335,0.086807634,0.525933389,0.145736348,0.495413507,0.044621958,0.1305716,0.546087226,0.012458789,0.094740517,0.09283577,0.042618259,0.190703743,0.345770233,0.365652554,0.060415955,0.359384501,0.184369062,0.151759709,0.137689688,0.158522559,0.576903975,0.143032035,0.453246976,0.172323261,0.0808385,0.090906223,0.091340795,0.040338739,0.1352228,0.029976645,0.103654018,0.05893831,0.040005913,0.20982639,0.410619738,0.31549614,2.110305559,0.474973286,0.059304077,0.060721589,0.035795053,0.091781017,0.069408859,0.953130221,0.138386808,0.693578233,0.16628698,0.198381731,0.489441554,0.30281984,0.017504579,1.138125043,0.356552841,0.095471169,1.141970457,0.680409633,0.08061106,0.073619485,0.075156563,0.080712665,0.028996753,0.070464067,0.044653781,0.011876654,0.126740193,0.133599206,0.011465393,0.051757264,0.014197316,0.015464877,0.298714401,0.068596039,0.006937824,0.028498666,0.01213741,0.661877725
0.402527082,0.422339058,0.015594219,0.242196519,0.389586176,0.053181535,0.209066656,0.358964676,0.06614038,0.319427875,0.470483495,0.149814044,0.534804156,0.380354506,0.366259121,0.77206595,0.283024751,0.951334913,0.870368329,0.343659826,0.142142202,0.267412939,0.072585907,0.790932579,0.442727077,1.07286362,0.152162387,0.218945192,2.229717273,0.259723902,0.026463216,1.128108564,0.184250804,0.162875161,0.388367457,0.218383193,0.849988601,0.386892643,0.077430545,0.552675401,0.110897454,0.556665339,0.056302486,0.154426107,0.449972462,0.012292896,0.115685034,0.088525966,0.044232272,0.207827425,0.378896399,0.395105175,0.060117591,0.345640523,0.139509929,0.160622335,0.026327071,0.147221147,0.575638038,0.173269859,0.571313116,0.192023658,0.145470909,0.100167314,0.065166654,0.106594995,0.108894023,0.038377627,0.087250665,0.094051637,0.050294852,0.19757124,0.365134893,0.340739668,2.086369836,0.48356125,0.088227597,0.035209711,0.017617728,0.061457364,0.030364615,0.884732675,0.124737608,0.533459133,0.087360584,0.191425806,0.447454012,0.419472278,0.024125103,1.211953587,0.390608544,0.073620254,1.14024386,0.592226136,0.097140451,0.074816923,0.102846839,0.071613758,0.020865996,0.066867811,0.0511917,0.016847166,0.148785762,0.122389956,0.007463137,0.095822275,0.04694491,0.013247425,0.583702442,0.097878943,0.025820782,0.008787628,0.013483305,0.601380277
0.475118735,0.490812449,0.030143043,0.436647272,0.39317804,0.170127141,0.161683249,0.444301543,0.089166242,0.441198102,0.539511871,0.195732166,0.596671064,0.530709491,0.502768855,0.408539469,0.149197015,0.613345916,0.33768387,0.455256743,0.096514862,0.450491048,0.217190116,1.261216765,0.52677858,1.79768275,0.04469399,0.263189545,0.355327703,0.049879955,0.101048953,0.978861754,0.118722513,0.387685799,0.812228782,0.005309672,0.183197076,0.078150072,0.091153379,0.719927417,0.116709185,0.363098006,0.094716188,0.096175863,0.369236494,0.033878517,0.100932646,0.095410639,0.020844867,0.063196019,0.34192039,0.235996162,0.031472873,0.432745392,0.22618215,0.26103299,0.067284678,0.077616296,0.343784434,0.054232674,0.383067327,0.211336377,0.186079483,0.092756011,0.077974014,0.170048905,0.022387635,0.05090769,0.124549341,0.066013429,0.070898002,0.175040067,0.611157241,0.029021086,1.654509809,0.356343973,0.016769197,0.020188165,0.068099996,0.077445149,0.106536777,1.028076412,0.242810207,0.91992958,0.238179223,0.289568262,0.584182087,0.451581321,-0.006131456,0.762243283,0.275116452,0.022682851,0.806652664,0.387996099,0.077954366,0.048365234,0.069510592,0.166635255,0.024583084,0.043056347,0.023902055,0.012281292,0.128310833,0.17076779,0.015261594,0.006502609,0.006116744,0.021935578,0.543180213,0.105654992,0.01495291,0.014542376,0.030788384,0.756476165
0.493582797,0.540071413,0.067897978,0.40764823,0.440452793,0.370153609,0.096071464,0.406578131,0.131739912,0.42360825,0.653897587,0.211918959,0.744687763,0.515225593,0.551012357,0.627937883,0.301084401,0.706541194,0.472476828,0.437506885,0.094842436,0.437501016,0.320037566,1.258942863,0.660654965,2.348882684,0.284282032,0.285587961,0.486276185,0.071645811,0.289424269,0.66724829,0.134278327,0.441206005,0.860931779,0.088953429,0.239103545,0.115143202,0.104092396,0.817083141,0.095235392,0.313021414,0.072734249,0.063107435,0.32654688,0.006600791,0.132857804,0.107596059,0.034420628,0.194108137,0.293278278,0.256489496,0.022735698,0.436855422,0.170498744,0.209152378,0.043218119,0.068383812,0.267994121,0.089844345,0.304295573,0.187048449,0.184611987,0.111372868,0.167170108,0.196522252,0.059280914,0.082102833,0.062671611,0.118743354,0.044159545,0.14835388,0.514873428,0.017695095,1.515203498,0.324501778,0.028314511,0.002403727,0.048084043,0.048640808,0.088563745,0.933359699,0.191376717,0.821739691,0.195136714,0.235969243,0.457912008,0.545412095,0.025067154,0.617285546,0.185020351,0.028117713,0.773895488,0.367843752,0.089045415,0.041046888,0.076842925,0.162148472,0.031795406,0.025525615,0.032978356,0.008055929,0.086684074,0.14256965,0.024378993,0.018044397,0.016678394,0.004151829,0.921785031,0.123117696,0.017574816,0.006165901,0.00493619,0.650634724
0.76262873,0.686562984,0.068327447,0.536985061,0.47340741,0.08878276,0.114279907,0.427676311,0.088392952,0.480430746,0.747352564,0.312760304,0.794527968,0.667778814,0.638363952,0.282893073,0.180712163,0.687530001,0.135633159,0.593976834,0.03205722,0.593810523,0.386770808,1.723960441,0.805546688,3.813942014,0.450343021,0.205144185,1.129527866,1.609012461,0.032814726,1.098832157,-0.003065969,0.673442358,4.344145043,0.055767174,0.168082058,0.081250046,0.110467479,0.359472961,0.036968078,0.296717626,0.060085813,0.083647484,0.308306381,-0.006914036,0.134574554,0.087977136,0.057590575,0.091416918,0.228561553,0.087470224,0.043071081,0.00216228,0.14858656,0.209694366,-0.00526486,0.104990385,0.261068692,0.020856402,0.168027629,0.191829973,0.210927284,0.118840702,0.166199099,0.047518133,0.242520462,0.042973017,0.135073338,0.033169294,0.105556496,0.159264422,0.541105951,0.004351956,1.335856053,0.218771125,0.013073503,0.011305517,0.038995709,0.035202906,0.038734879,0.592994384,0.130016844,0.276568694,0.056651762,0.825012862,0.576731048,0.32587849,0.218687085,0.641392844,0.249983014,0.006772424,0.610235321,0.304084947,0.030213822,0.14335197,0.056300431,0.076325443,0.04494505,0.115348403,0.083787009,0.012790869,0.112937588,0.109268157,0.022849206,0.004295323,0.02890509,0.006425892,0.241170189,0.061355174,0.010810582,0.015763358,0.016418494,0.787455673
0.144573151,0.042888203,0.107848479,0.039780142,0.131196046,0.032274759,0.312021962,0.290587734,0.076786839,0.144415231,0.288422444,0.068522648,0.171130031,0.104950981,0.205903986,0.222949235,0.108890256,0.409066007,0.244157218,0.104511416,0.333379032,0.09639987,0.077264845,0.240719354,0.177213178,0.451756273,0.073934531,0.122595217,0.394618757,0.504094085,0.10186589,0.305125753,0.001739848,0.029488078,0.275324632,0.075009984,0.128931561,0.08505302,0.165622788,0.387317859,0.255781473,1.219480276,0.215145095,0.362339142,0.266533276,2.24E-04,0.24615194,0.094558474,0.146974459,0.423164268,0.325625613,0.171803118,0.108911482,0.297500068,0.175016892,0.087085648,0.018398323,0.093890921,0.917658514,0.272599296,1.870136431,0.52666419,0.147743279,0.155985834,0.080587536,0.024071016,0.030147807,0.012780914,0.075447839,0.043720246,0.019644777,0.271970503,0.126603479,0.174362893,1.121879063,0.222857002,0.032373383,0.012485281,0.037376297,0.101360587,0.020210904,0.797545391,0.103782429,0.578800552,0.150249515,0.032047431,0.055680087,0.161351233,2.77E-05,1.57410287,0.449075208,0.074537407,4.059829234,1.363772683,0.346093341,0.122253758,0.037902665,0.022131444,0.009680067,0.037307825,0.023286666,0.018893915,0.047940617,0.19399608,0.025262719,0.033690676,0.036474183,0.036838283,0.318182469,0.042993719,0.059210879,0.16831873,0.12458809,0.225799858
0.173346459,0.077074831,0.150346626,0.141585437,0.155836208,0.00779219,0.321727467,0.270344623,0.103872866,0.256023894,0.370300659,0.173512661,0.2330316,0.246550144,0.152419041,0.448777318,0.269986946,0.534616408,0.254396465,0.082253726,0.310582665,0.197001698,0.072686368,0.319587224,0.259061936,0.609613381,0.08521288,0.135705312,0.781840255,0.810545895,0.122889959,0.419789482,-0.010549446,0.090144137,0.348418571,0.13759977,0.289749624,0.163698872,0.158328265,0.624047269,0.337558704,1.446821803,0.174616087,0.415267546,0.259278225,0.002961532,0.303942547,0.062611875,0.13129939,0.415233812,0.309984312,0.152634296,0.069634544,0.221452712,0.150507652,0.107592794,0.037062877,0.099952306,1.061121572,0.291494802,1.575512293,0.476786193,0.172501534,0.09973806,0.044772653,0.023655945,0.03298908,0.015745973,0.100729115,0.03804392,0.068597243,0.30609391,0.139351205,0.157908235,1.386163229,0.274474483,0.013517917,0.028758516,0.037617775,0.076643314,0.014189427,0.880189588,0.1810161,0.609308733,0.205412864,0.064695339,0.084603684,0.247316281,0.001408461,2.037781063,0.619899259,0.090549997,3.388122362,1.177638126,0.299029589,0.124974996,0.029051882,0.015044483,0.019994259,0.026255375,0.025693685,0.009516607,0.044544728,0.147844271,0.002749211,0.02298926,0.019602445,0.031757972,0.477845445,0.039243785,0.038178636,0.0919749,0.063042594,0.237615744
0.148482825,0.040612979,0.191621038,0.089684475,0.147529173,0.012139119,0.342671955,0.292761377,0.118094488,0.204728305,0.345128675,0.113983034,0.254814483,0.214258626,0.103076167,0.229645862,0.113030413,0.363025547,0.291490759,0.097617125,0.352284323,0.134167429,0.05984069,0.257648269,0.249520266,0.49542119,0.059920465,0.123582635,0.293519552,0.567599361,0.120659886,0.305579577,-0.001425914,0.077961567,0.333916857,0.0745747,0.11563055,0.051950444,0.16322898,0.479432238,0.23352018,1.351848492,0.167113285,0.342391563,0.230543963,0.054979363,0.229811693,0.084708123,0.019180428,0.42278099,0.310774675,0.114272027,0.094477869,0.214482896,0.149028875,0.09483324,0.041693834,0.113758394,0.927993707,0.236896683,1.741446967,0.458252003,0.15316579,0.151736563,0.062662504,0.037094621,0.025623707,0.003273526,0.078957069,0.036828067,0.00779093,0.260163013,0.122867844,0.128750825,1.105276431,0.225688039,0.020916753,0.028692919,0.054867078,0.095499891,0.002337361,0.822629882,0.146457658,0.561375094,0.162747808,0.049682203,0.066975375,0.247834494,0.0107512,1.688918102,0.49136468,0.087634794,3.791472263,1.318931025,0.326788825,0.200313798,0.041729638,0.033513853,0.0094761,0.032103075,0.029289799,0.009902775,0.03762334,0.194444864,0.012349403,0.026023436,0.018774552,0.018260953,0.554118943,0.092664798,0.04816916,0.1419748,0.092016272,0.176542337
0.477400958,0.436245825,0.074991938,0.376862266,0.393603272,0.08871395,0.111888034,0.172084417,0.115688005,0.420546991,0.512779935,0.17666321,0.541729553,0.426859792,0.382498756,0.588902993,0.170683941,0.683765992,0.548312151,0.450072436,0.145990997,0.366068292,0.164936151,0.942914789,0.456673703,1.75158873,0.211603667,0.198123234,1.055196446,0.189926296,0.075859857,0.76125387,0.114248029,0.16806134,0.437799231,0.052891471,0.124805325,0.059198423,0.101419169,0.527333671,0.081355835,0.467090225,0.049917623,0.116888258,0.397096148,0.045490608,0.094815241,0.075833033,0.044271185,0.133770056,0.310883831,0.286818396,0.031527092,0.359895104,0.176282677,0.196246234,0.053852696,0.137072814,0.6248128,0.179690785,0.544374692,0.245494101,0.152108125,0.190929855,0.083576712,0.04908032,0.095211041,0.03251474,0.046508157,0.065069129,0.017314311,0.258816623,0.376036573,0.283334633,1.373290882,0.296920837,0.02684085,0.430514202,0.188285615,0.061834157,0.045328388,0.771298305,0.090034247,0.423835464,0.111744466,0.228265165,0.423195935,0.423814902,0.026282058,1.136886459,0.366213745,0.070678846,1.101463394,0.563267282,0.161361053,0.101669122,0.078009921,0.052957235,0.007068132,0.0295803,0.031891769,0.008600017,0.117210412,0.093081964,0.023130416,0.098448789,0.060951338,0.024948501,0.548107982,0.109049293,0.022600415,0.011259087,0.015108825,0.664520206
0.437475422,0.392509381,0.075792275,0.316182606,0.354224151,0.108241835,0.266007492,0.331186491,0.175933108,0.322261706,0.487871005,0.226744853,0.53447393,0.375784254,0.363321553,0.504971082,0.195207969,0.681643471,0.55881607,0.300615662,0.129429279,0.3144133,0.075748088,0.804554714,0.411888408,1.243684674,0.179050905,0.191577332,1.634064107,0.254157354,0.19976619,0.7622798,0.069954839,0.182407913,0.541224698,0.069125028,0.189185379,0.077714126,0.194236211,0.616085624,0.159101025,0.714734499,0.109228623,0.212802673,0.317596184,0.002236381,0.10772151,0.073777284,0.034087382,0.221221171,0.341709875,0.223687197,0.06371486,0.276263181,0.179765807,0.213669865,0.035781183,0.103604976,0.68527303,0.201149138,0.630815736,0.233005839,0.141534847,0.156351601,0.077666899,0.067194681,0.085433887,0.023205194,0.046228735,0.052406729,0.03788541,0.271325706,0.349384071,0.325917125,1.317885659,0.307872742,0.048720991,0.458154796,0.214479579,0.044994384,0.065501204,0.899677835,0.219854453,0.434830966,0.072085887,0.258281956,0.470879961,0.409128292,0.020193699,1.271636827,0.439388802,0.104203458,1.357510492,0.692787271,0.204449485,0.179006164,0.072042926,0.04139536,0.027273972,0.051094809,0.042473304,0.015351606,0.111423484,0.130028881,0.02592038,0.101392192,0.039293225,0.005385519,0.520922914,0.0491082,0.016058328,0.015705731,0.010895693,0.54379944
0.354848075,0.25716868,0.050644344,0.186034909,0.18871802,0.022989139,0.186835906,0.204554274,0.067644798,0.206566433,0.388855358,0.113906949,0.405385937,0.34030314,0.329448048,0.758192025,0.313908673,0.92469604,0.916595831,0.144148439,0.116470296,0.288241627,0.108313256,0.571546132,0.247253844,0.716534582,0.138292582,0.175778777,3.520453632,0.378062987,0.053853283,1.143006955,0.024829016,0.112141766,0.254509149,0.173334459,0.785222078,0.182148876,0.118888053,0.693738095,0.218192923,0.976996423,0.067885925,0.283175623,0.427932327,0.016652381,0.137441574,0.078457743,0.07916611,0.326839132,0.262769564,0.270356184,0.052998917,0.258945098,0.135627551,0.185021141,0.040922499,0.160658123,1.00674102,0.24283986,1.171209538,0.390834325,0.083455974,0.108033811,0.081564421,0.028076182,0.167248528,0.037717545,0.047112161,0.037458499,0.12494544,0.232572602,0.384717305,0.227051249,1.509066781,0.351272961,0.067362513,0.029081046,0.058827809,0.015872746,0.048087714,0.60918669,0.152993629,0.283268622,0.060583817,0.369049069,0.393103099,0.297443944,0.030533082,1.816792244,0.610141013,0.148412679,2.108355148,0.928463412,0.142241162,0.051924806,0.026668826,0.055776654,0.009436535,0.050018015,0.032970214,0.012377259,0.100815293,0.042354047,0.005683219,0.096487476,0.057272365,0.025025782,0.376119545,0.040767673,0.027888492,0.012423597,0.042950632,0.472672838
0.216328495,0.141157334,0.019601588,0.185527679,0.226288995,0.045902824,0.261401305,0.22257195,0.1182632,0.25206906,0.35793002,0.200856678,0.365996032,0.247017024,0.25401182,0.901000408,0.337194883,1.120490434,1.057691327,0.087740959,0.142973696,0.170659922,0.088774109,0.410791396,0.25299297,0.731055095,0.107743808,0.177737058,4.617912887,0.195732154,0.067853015,1.0774153,0.04727349,0.166410737,0.211638942,0.131921059,0.544506748,0.208667399,0.137501883,0.614900508,0.210383754,0.910509018,0.121112731,0.243947898,0.346724501,-0.005597552,0.137488257,0.116725716,0.070060197,0.267647111,0.23377233,0.379540402,0.079102533,0.332097409,0.154811974,0.144323861,0.047357288,0.11587635,0.915672085,0.2476917,1.142196294,0.35280091,0.119264363,0.128740365,0.060765567,0.109685048,0.122637391,0.022642455,0.065024442,0.046921204,0.138124275,0.239894874,0.356484215,0.232433074,1.433462075,0.360450487,0.083964424,0.02226983,0.051036971,0.024034222,0.06242103,0.549654183,0.08910537,0.365671538,0.091304487,0.403750208,0.411092337,0.393441855,0.024335449,1.702612811,0.556314647,0.136085396,2.182644522,0.953034705,0.154321815,0.118920262,0.03699303,0.049640142,0.010757973,0.036678525,0.024718881,0.008244695,0.104623377,0.052887827,0.012328243,0.126905386,0.065307859,0.025654293,0.51598467,0.029480993,0.020426754,0.032211914,0.020885727,0.359345819
0.255052831,0.127073992,0.067605074,0.088558013,0.291743176,0.020538779,0.232901791,0.229663998,0.250321139,0.170605699,0.330908318,0.143410763,0.377374444,0.1875274,0.228915038,0.691749846,0.228045408,0.771712765,0.749432695,0.131758453,0.217423996,0.221465002,0.067572841,0.360476521,0.188315024,0.499432085,0.015686615,0.19673501,2.733612943,0.287639336,0.190845365,0.749486713,0.008206609,0.149924078,0.177504656,0.120200955,0.327003168,0.086786087,0.103389745,0.527649395,0.127118465,0.891642994,0.084072359,0.255813465,0.227611558,-0.003292097,0.14746985,0.0844248,0.070847497,0.262860324,0.223066475,0.329883281,0.055942992,0.293208795,0.09992105,0.152820957,0.048620256,0.125331045,0.738978291,0.19452212,1.180543703,0.452804544,0.111159877,0.126225942,0.096682516,0.080575085,0.103575039,0.010778518,0.05201613,0.038436809,0.115344237,0.179683462,0.234330712,0.193518587,0.81006015,0.161935129,0.074966666,0.027139884,0.024120928,0.0151074,0.027372866,0.456928049,0.067031053,0.349739848,0.108410399,0.287026623,0.249517389,0.365928457,0.057317707,1.625636967,0.542488197,0.149739478,2.426718681,1.081007918,0.191359081,0.157097652,0.049745492,0.034588265,0.016073754,0.048295535,0.037211278,0.005683688,0.109552579,0.048112536,0.02386774,0.195848517,0.101066737,0.040142989,0.67099336,0.041899648,0.016267313,0.029870675,0.04019796,0.352283895
0.558231093,0.452251509,0.047890272,0.386467818,0.278708229,0.107866684,0.181729441,0.452805716,0.04215971,0.203512182,0.559142424,0.111785328,0.512870834,0.395756228,0.395783336,0.168476089,0.03889006,0.44451116,0.053351012,0.426370854,0.140519495,0.327316686,0.156692319,0.967103713,0.514789106,1.92245606,0.304153138,0.194633975,0.50294242,0.105365926,0.388367637,0.114497621,0.032079417,0.099241616,0.340513216,0.06336214,0.194413086,0.045471182,0.105987412,0.521969558,0.127908975,0.806381082,0.135515153,0.179559633,0.35587802,0.02919157,0.205814802,0.103838335,0.067631046,0.315721009,0.28534105,0.131634128,0.041908035,0.233354719,0.210714742,0.229522245,0.05384223,0.109619396,0.779348845,0.222548291,0.622471418,0.283029542,0.192612174,0.085066617,0.155312916,0.042781144,0.039299654,0.044805669,0.064295442,0.099552033,0.153546744,0.107689649,0.513736305,0.022807119,1.396941042,0.365403748,0.033865262,0.015925878,0.027391058,0.028363126,0.048785082,0.588863944,0.106257496,0.514559386,0.257653029,0.094971503,0.166255738,0.13457451,0.054547099,1.421416053,0.505621257,0.056047914,1.535974504,0.892743364,0.145884407,0.074309527,0.041292392,0.085929961,0.003559702,0.124655899,0.067686212,0.027296018,0.104400984,0.089785499,0.005520282,0.010430715,0.007601499,0.048584251,0.371790525,0.049508879,0.026754403,0.025064291,0.03813366,0.678986932
0.509749624,0.573749462,0.067705316,0.484871066,0.28312615,0.008081878,0.287889668,0.447549017,0.06360063,0.438659908,0.698922389,0.145560583,0.615102276,0.587969581,0.578695023,0.070835887,0.130188169,0.608647276,0.180459913,0.535185975,0.115566489,0.499666685,0.399400503,1.361267754,0.781803672,3.218729084,0.420018789,0.327633214,0.183363018,0.105199477,0.357949945,0.14867409,0.024338076,0.13748805,0.391870959,0.057749589,0.078073107,0.035504622,0.124105083,0.599253405,0.213686704,0.877324068,0.134704994,0.199846359,0.35822614,0.244455897,0.163054093,0.083199842,0.037861397,0.287726682,0.304248321,0.097871977,0.087463834,0.245265788,0.181745722,0.257917534,0.007438312,0.145695836,0.781934211,0.220941473,0.60478858,0.281091215,0.213481135,0.101846993,0.155788251,0.046727969,0.05509283,0.054800792,0.05817762,0.089448917,0.04983104,0.130888273,0.540434391,-0.006615264,1.420105949,0.385814552,0.032687603,0.016760436,0.043078743,0.034668259,0.117915651,0.719737261,0.109619877,0.509330173,0.195747399,0.158288093,0.357968408,0.2204024,0.021474259,1.531740335,0.474120586,0.066343556,1.453634533,0.817307372,0.066752663,0.060040094,0.031720695,0.082348593,0.018920877,0.073695756,0.04746348,0.024066752,0.114278528,0.099707461,0.008406532,0.020135958,0.018447183,0.010396085,0.140267312,0.049763763,0.034666005,0.026687261,0.019748562,0.82300472
0.641731307,0.461909635,0.04671158,0.432788988,0.445652248,0.008035168,0.23362195,0.344305864,0.072394919,0.450560144,0.57164613,0.10162895,0.600362318,0.514303956,0.507299487,0.069631927,0.016045538,0.523265642,0.051970924,0.471798281,0.21266023,0.363110958,0.294094932,1.225791363,0.603088416,2.31236933,0.294167124,0.306160883,0.843441317,0.034834416,0.125957898,0.187048347,0.00177065,0.424354793,0.640492281,0.153603543,0.49717695,0.185070051,0.15549065,0.608578283,0.146545262,0.855274886,0.120530556,0.244895443,0.410790288,-0.012882245,0.230775119,0.078195945,0.038810835,0.27357556,0.304455257,0.100707224,0.039364231,0.237572885,0.130412285,0.196787585,0.037717563,0.154365876,0.719970383,0.180498334,0.625978923,0.223405634,0.135942295,0.113226653,0.108722943,0.140486516,0.029603578,0.054241422,0.058445992,0.063907491,0.006448894,0.108148366,0.614127388,0.015724724,1.508334536,0.365611245,0.030869138,0.011926423,0.015365513,0.028913447,0.0380474,0.71388101,0.095587986,0.616135572,0.265944296,0.0808021,0.233741547,0.251632348,0.061795416,1.301160955,0.406653484,0.022671601,1.574432836,0.800647078,0.109665891,0.073457106,0.062319686,0.093588174,0.019230101,0.091346645,0.033306632,0.005678661,0.101247166,0.086026144,0.003474043,0.009609835,0.001428737,0.014491966,0.464375963,0.110372006,0.0050022,0.034078358,0.019553183,0.703285032
0.48741049,0.513322979,0.090936176,0.35990212,0.29459702,0.151266006,0.201430769,0.187667805,0.133614085,0.432719647,0.54743085,0.220413452,0.637649904,0.517404599,0.554992805,0.385959434,0.255319117,0.57863448,0.140548904,0.449724879,0.050895311,0.468068607,0.316249902,1.418206403,0.697971585,3.785787788,0.368927066,0.306430658,0.619426012,1.268804203,0.23452189,0.783202456,0.091501047,0.401423378,2.046761499,0.01182578,0.020331127,0.020733257,0.061072443,0.477203018,0.083875597,0.132370311,0.055822936,0.032808518,0.919232169,0.027854943,0.087869069,0.124038385,-0.003912936,0.064826193,0.480662404,0.1702226,0.00262065,0.355262469,0.268245768,0.141240772,0.026587386,0.107619688,0.082988654,0.058952164,0.187344701,0.14987447,0.082178118,0.090985233,0.141223203,0.009309348,0.052306001,0.064905909,0.068741428,0.04428223,0.057708294,0.10965341,0.803800704,0.022479148,3.225310783,0.575134814,0.050329006,0.036150022,0.033672233,0.123656163,0.056371433,1.279536474,0.205153442,1.004971282,0.32531052,0.596744684,0.854848238,0.517669287,0.020820772,0.268830784,0.08753677,0.022908387,0.382616506,0.154369978,0.025407506,0.163396512,0.122735786,0.085544074,0.047719917,0.043507019,0.025384179,0.009189623,0.090843062,0.222488048,-8.00E-04,0.0080201,0.004481419,0.031420592,0.556863726,0.109992836,0.015692195,0.017380213,0.016723864,0.626855083
0.479610908,0.527210969,-0.00993758,0.428125442,0.395656195,0.046675956,0.098409656,0.355666153,0.065802321,0.432420744,0.563634192,0.186907452,0.646344546,0.50450341,0.503119728,0.399719908,0.295129333,0.623293821,0.153369264,0.534079736,0.043451591,0.482234594,0.265154824,1.504943427,0.642730947,3.144200348,0.347779787,0.129950568,0.735945194,1.477802225,0.269784173,1.297645048,0.230398777,0.535230677,3.109700131,0.063897596,0.052120929,0.007563091,0.122865834,0.295526573,0.002684808,0.054021012,0.01909337,0.018294775,0.773400702,0.054621596,0.037285789,0.022756955,0.035738372,0.120028737,0.335998871,0.172339205,0.0284873,0.34416624,0.226215078,0.197448279,0.017885566,0.093857404,0.151379799,0.028524378,0.159195301,0.151871756,0.113835244,0.195774995,0.164121797,0.136996081,0.156247523,0.062520595,0.057356233,0.048855747,0.017546533,0.121167621,0.731457482,0.030164111,3.014031782,0.511829724,0.010191849,0.09573745,0.047943373,0.073041834,0.070579927,1.064536044,0.111124204,0.902701414,0.191028068,0.704303909,0.950866913,0.417568849,0.065564062,0.308173412,0.107200762,-0.001917168,0.316804389,0.113898654,0.038205814,0.175524962,0.114008676,0.07664862,0.047205827,0.041535417,0.054673179,0.006209486,0.109055664,0.180187734,0.004424924,0.020150996,0.007436707,0.016990846,0.480894872,0.067290628,0.028491046,-2.82E-04,0.007894088,0.750538226
